SOC,V,I,T
21.56863403,333.75,-24.45000076,12
21.56863403,333.75,-24.45000076,12
21.56863403,332.375,-44.70000076,12
21.56863403,335.45,-1.215000009,12
21.56863403,335.375,-2.400000095,12
21.17647743,331.625,-56.10000229,12
21.17647743,324.5,-152.4000092,12
21.17647743,322.875,-170.7000122,12
21.17647743,322,-177,12
21.17647743,322.5,-169.0500031,12
21.17647743,323,-160.2000122,12
21.17647743,328,-86.8500061,12
21.17647743,337.625,45.45000076,12
21.17647743,334.25,-5.774999615,12
21.17647743,331.25,-47.70000076,12
21.17647743,330,-64.95000458,12
21.17647743,329.875,-64.80000305,12
21.17647743,335.25,10.05000019,12
21.17647743,333.9375,-11.64000025,12
21.17647743,333.5,-17.10000038,12
21.17647743,328,-96.15000153,12
21.17647743,323.875,-149.4000092,12
21.17647743,325.375,-125.8500061,12
21.17647743,329.625,-66.84000168,12
21.17647743,329.625,-66.30000305,12
21.17647743,337.125,38.40000153,12
21.17647743,330.625,-55.95000076,12
21.17647743,330.625,-55.95000076,12
21.17647743,331.25,-44.40000153,12
21.17647743,331.85,-38.73000002,12
21.17647743,331.625,-42,12
21.17647743,329.75,-68.40000153,12
21.17647743,329.5,-69.30000305,12
21.17647743,329.625,-67.05000305,12
21.17647743,329.875,-63.60000229,12
21.17647743,327.125,-102.4500046,12
21.17647743,332.25,-30.00000191,12
21.17647743,330.875,-49.50000381,12
21.17647743,332.125,-31.50000191,12
21.17647743,332.125,-32.40000153,12
21.17647743,332.25,-31.80000114,12
21.17647743,333.125,-18.75,12
21.17647743,334.375,-3.750000238,12
21.17647743,332.125,-32.85000229,12
21.17647743,331.875,-36.30000305,12
21.17647743,332,-34.65000153,12
21.17647743,331.875,-36.90000153,12
21.17647743,330.875,-50.10000229,12
21.17647743,325.875,-119.8500061,12
21.17647743,325.75,-118.2000046,12
21.17647743,330.125,-56.85000229,12
21.17647743,333.625,-9.450000763,12
21.17647743,332.125,-30.22500229,12
21.17647743,330.25,-56.77500343,12
21.17647743,329.875,-62.55000305,12
21.17647743,327.875,-88.5,12
21.17647743,325.125,-125.2500076,12
21.17647743,324.625,-127.5000076,12
21.17647743,323.125,-149.1000061,12
21.17647743,323.375,-143.7000122,12
21.17647743,327.5,-83.70000458,12
21.17647743,327.375,-86.1000061,12
21.17647743,327,-90,12
21.17647743,326.875,-93.30000305,12
21.17647743,329.25,-55.80000305,12
21.17647743,331.6388889,-25.26666599,12
21.17647743,336.5,44.40000153,12
21.17647743,327.75,-82.20000458,12
21.17647743,327.125,-88.80000305,12
21.17647743,326.75,-92.25,12
21.17647743,329.3,-55.7850029,12
21.17647743,327.375,-82.3500061,12
21.17647743,328.5,-67.20000458,12
21.17647743,330.125,-44.70000076,12
21.17647743,329.375,-57.15000153,12
21.17647743,329.3625,-57.16500282,12
21.17647743,329.25,-55.95000076,12
21.17647743,327.25,-85.80000305,12
21.17647743,326.875,-88.20000458,12
21.17647743,326.875,-88.20000458,12
21.17647743,326.875,-90,12
21.17647743,326.6375,-90.66000138,12
21.17647743,326.625,-90.90000153,12
21.17647743,326.375,-93.75,12
21.17647743,336.375,46.80000305,12
21.17647743,335.5,29.85000038,12
21.17647743,331.9625,-22.29000044,12
21.17647743,331.625,-27.60000038,12
21.17647743,331.625,-27.00000191,12
21.17647743,336.125,34.35000229,12
21.17647743,336.375,34.20000076,12
21.17647743,331.125,-40.35000324,12
21.17647743,329.25,-66.6000061,12
21.17647743,328,-80.40000153,12
21.17647743,328,-80.40000153,12
21.17647743,328.625,-71.25,12
21.17647743,334.75,12.30000019,12
21.17647743,333.625,-6.900000095,12
21.17647743,330,-54.90000153,12
21.17647743,328.75,-70.5,12
21.17647743,329.2875,-63.70500412,12
21.17647743,336.375,35.25,12
21.17647743,333.625,-7.500000477,12
21.17647743,330.375,-51.30000305,12
21.17647743,330.375,-51.30000305,12
21.17647743,328.125,-82.5,12
21.17647743,331.2125,-38.08500138,12
21.17647743,331.625,-32.40000153,12
21.17647743,330.5,-46.5,12
21.17647743,329.875,-55.80000305,12
21.17647743,328.875,-68.8500061,12
21.17647743,332.4375,-18.9150013,12
21.17647743,334.5,10.20000076,12
21.17647743,336.875,39.75,12
21.17647743,334.125,-2.400000095,12
21.17647743,332.625,-23.40000153,12
21.17647743,332,-31.72500134,12
21.17647743,331.875,-32.85000229,12
21.17647743,334.125,-2.700000048,12
21.17647743,334.25,-0.75,12
21.17647743,333.375,-14.10000038,12
21.17647743,333.5625,-12.27000074,12
21.17647743,334.875,7.050000191,12
21.17647743,335.875,16.95000076,12
20.9150397,332.625,-27.15000153,12
20.39216423,331,-50.70000076,12
20.39216423,330.3625,-56.98500138,12
20.39216423,329.125,-75.75,12
20.39216423,328.25,-84.30000305,12
20.39216423,327.75,-91.65000534,12
20.39216423,327.25,-99.00000763,12
20.39216423,327,-98.70000458,12
20.39216423,328.625,-76.20000458,12
20.39216423,332.625,-21.30000114,12
20.39216423,331,-43.05000305,12
20.39216423,330.5,-48.45000076,12
20.39216423,332.125,-26.40000153,12
20.39216423,331,-44.10000229,12
20.39216423,330.125,-55.20000076,12
20.39216423,330.875,-45.15000153,12
20.39216423,330.625,-47.70000076,12
20.39216423,330.625,-47.70000076,12
20.39216423,329.125,-68.40000153,12
20.39216423,329.375,-63.00000381,12
20.39216423,330.125,-54.45000076,12
20.39216423,331.625,-32.55000305,12
20.39216423,333.25,-8.25,12
20.39216423,333.375,-9.900000572,12
20.39216423,336.625,35.70000076,12
20.39216423,335.125,11.70000076,12
20.39216423,335,8.400000572,12
20.39216423,334.75,4.5,12
20.39216423,334.875,4.350000381,12
20.39216423,334.875,5.100000381,12
20.39216423,335,3.900000095,12
20.39216423,335.9375,18.00000119,12
20.39216423,337.125,34.57500267,12
20.39216423,337.375,37.05000305,12
20.39216423,337.25,34.20000076,12
20.39216423,337.75,39.75,12
20.39216423,337.875,39.15000153,12
20.39216423,338,38.10000229,12
20.39216423,335.75,5.550000191,12
20.39216423,333.625,-21.10000102,12
20.39216423,333.5,-21.90000153,12
20.39216423,333,-28.95000076,12
20.39216423,337.75,34.80000305,12
20.39216423,337.75,33.45000076,12
20.39216423,335,-6.000000193,12
20.39216423,334.625,-11.85000038,12
20.39216423,334.625,-11.40000057,12
20.39216423,334.5,-12.30000019,12
20.39216423,334.625,-11.10000038,12
20.39216423,337.625,30.70500087,12
20.39216423,337.625,29.55000114,12
20.39216423,333.25,-32.85000229,12
20.39216423,330.75,-66.90000153,12
20.39216423,333.75,-23.85000038,12
20.39216423,333.825,-23.29500036,12
20.39216423,334.5,-11.55000019,12
20.39216423,335.625,2.100000143,12
20.39216423,333.75,-24.60000038,12
20.39216423,333.75,-24.60000038,12
20.39216423,333.375,-28.80000114,12
20.39216423,332.4625,-40.2600007,12
20.39216423,332.25,-43.20000076,12
20.39216423,331.75,-49.35000229,12
20.39216423,331.5,-52.95000076,12
20.39216423,331.375,-53.85000229,12
20.39216423,331.2916667,-54.70000204,12
20.39216423,331.25,-54.90000153,12
20.39216423,332.375,-36.45000076,12
20.39216423,332.625,-34.95000076,12
20.39216423,332.5,-37.20000076,12
20.39216423,331.75,-46.5,12
20.39216423,331.5,-50.70000076,12
20.39216423,333.375,-23.40000153,12
20.39216423,337.875,37.05000305,12
20.39216423,331.8375,-45.97500153,12
20.39216423,330.875,-60.15000153,12
20.39216423,330.125,-69,12
20.39216423,329.5,-76.3500061,12
20.39216423,332.75,-29.85000038,12
20.39216423,332.4125,-35.40000229,12
20.39216423,331.625,-44.85000229,12
20.39216423,331.625,-46.80000305,12
20.39216423,331.375,-49.20000076,12
20.39216423,331.375,-49.20000076,12
20.39216423,330.375,-62.55000305,12
20.39216423,329.025,-80.04000168,12
20.39216423,329,-80.40000153,12
20.39216423,328.75,-82.05000305,12
20.39216423,328.625,-82.5,12
20.39216423,328.375,-85.3500061,12
20.39216423,328.4125,-83.16000366,12
20.39216423,328.375,-83.70000458,12
20.39216423,333.625,-6.900000095,12
20.39216423,337,35.25,12
20.39216423,336.875,30.00000191,12
20.39216423,337.0625,31.05000115,12
20.39216423,337.125,30.90000153,12
20.39216423,337.125,29.10000038,12
20.39216423,337.375,31.65000153,12
20.39216423,337.5,33.45000076,12
20.39216423,337.6625,32.43000087,12
20.39216423,337.75,31.80000114,12
20.39216423,335.75,2.400000095,12
20.39216423,333.75,-23.10000038,12
20.39216423,332.625,-37.80000305,12
20.39216423,337.75,33.45000076,12
20.39216423,335.25,-2.400000095,12
20.39216423,332.625,-40.20000076,12
20.39216423,332.0625,-48.07500076,12
20.39216423,331.375,-57.15000153,12
20.39216423,331.25,-58.35000229,12
20.39216423,337.875,34.80000305,12
20.39216423,335,-6.150000095,12
20.39216423,333.875,-21.45000076,12
20.39216423,334.75,-9.300000191,12
20.39216423,332.125,-46.65000153,12
20.39216423,330.5,-70.05000305,12
20.39216423,329.125,-85.65000153,12
20.39216423,333,-28.50000191,12
20.39216423,331.5,-52.05000305,12
20.17429839,330.375,-65.55000305,12
20.00000572,334.875,-1.200000048,12
20.00000572,332.75,-33.90000153,12
20.00000572,329.5,-77.1000061,12
20.00000572,327.375,-105.1500015,12
20.00000572,327.125,-106.8000031,12
20.00000572,327,-106.2000046,12
20.00000572,328.75,-80.8500061,12
20.00000572,328.5,-84.6000061,12
20.00000572,327,-104.1000061,12
20.00000572,326.75,-105.6000061,12
20.00000572,326.625,-106.5000076,12
20.00000572,327.875,-89.40000153,12
20.00000572,327.5,-91.95000458,12
20.00000572,329.8125,-58.87500286,12
20.00000572,332.125,-25.80000114,12
20.00000572,332.25,-25.80000114,12
20.00000572,336.1666667,22.51666811,12
20.00000572,336,19.65000153,12
20.00000572,334.375,-2.700000048,12
20.00000572,332.875,-23.70000076,12
20.00000572,337.625,42.90000153,12
20.00000572,337.75,41.3700016,12
20.00000572,337.75,41.10000229,12
20.00000572,338,41.10000229,12
20.00000572,337.625,34.80000305,12
20.00000572,337.625,32.55000305,12
20.00000572,334.8125,-7.800000191,12
20.00000572,334.75,-9,12
20.00000572,334.5,-11.25,12
20.00000572,334.5,-11.10000038,12
20.00000572,337.5,29.40000153,12
20.00000572,339.675,58.47000313,12
20.00000572,339.5,54.90000153,12
20.00000572,339.875,57.45000076,12
20.00000572,339.875,56.10000229,12
20.00000572,339.5,48.90000153,12
20.00000572,339.075,42.8550003,12
20.00000572,338.625,37.05000305,12
20.00000572,337.875,22.35000038,12
20.00000572,337.75,22.80000114,12
20.00000572,337.75,22.80000114,12
20.00000572,337.625,18.75,12
20.00000572,329.975,-86.14500008,12
20.00000572,329.75,-89.25,12
20.00000572,329,-97.50000763,12
20.00000572,328,-108.4500046,12
20.00000572,332.625,-41.10000229,12
20.00000572,332,-48.45000076,12
20.00000572,332.375,-44.10000229,12
20.00000572,337.5,28.80000114,12
20.00000572,337.625,28.50000191,12
20.00000572,338.5625,38.1750021,12
20.00000572,339.375,50.25000381,12
20.00000572,340.25,61.20000076,12
20.00000572,340,55.65000153,12
20.00000572,337.625,20.70000076,12
20.00000572,338.4625,31.53000087,12
20.00000572,337.5,18.30000114,12
20.00000572,337.25,12.90000057,12
20.00000572,336.5,3,12
20.00000572,336.175,-1.920000077,12
20.00000572,335.875,-4.923529625,12
20.00000572,335.875,-5.129412015,12
20.00000572,335.875,-5.335294406,12
20.00000572,335.875,-5.541176796,12
20.00000572,335.875,-5.747059186,12
20.00000572,335.8875,-5.850000381,12
20.00000572,335.9125,-5.850000381,12
20.00000572,335.9375,-5.850000381,12
20.00000572,335.9625,-5.850000381,12
20.00000572,335.9875,-5.850000381,12
20.00000572,336.05,-5.325000345,12
20.00000572,336.15,-4.275000274,12
20.00000572,336.25,-3.225000203,12
20.00000572,336.35,-2.175000131,12
20.00000572,336.45,-1.12500006,12
20.00000572,336.4877451,-0.614705904,12
20.00000572,336.4632353,-0.644117664,12
20.00000572,336.4387255,-0.673529424,12
20.00000572,336.4142157,-0.702941184,12
20.00000572,336.3897059,-0.732352944,12
20.00000572,336.385,-0.75,12
20.00000572,336.41,-0.75,12
20.00000572,336.435,-0.75,12
20.00000572,336.46,-0.75,12
20.00000572,336.485,-0.75,12
20.00000572,336.5,-0.75,12
20.00000572,336.5,-0.75,12
20.00000572,336.5,-0.75,12
20.00000572,336.5,-0.75,12
20.00000572,336.5,-0.75,12
20.00000572,336.4921875,-2.778125053,12
20.00000572,336.4140625,-3.559375103,12
20.00000572,336.3359375,-4.340625152,12
20.00000572,336.2578125,-5.121875202,12
20.00000572,336.1796875,-5.903125251,12
20.00000572,336.1325,-6.423000269,12
20.00000572,336.1575,-6.333000212,12
20.00000572,336.1825,-6.243000154,12
20.00000572,336.2075,-6.153000097,12
20.00000572,336.2325,-6.06300004,12
20.00000572,336.25,-6,12
20.00000572,336.25,-6,12
20.00000572,332.25,-60.75000382,12
20.00000572,331.25,-74.62500382,12
20.00000572,330.375,-85.24090993,12
20.00000572,329.375,-97.05000304,12
20.00000572,330.1818182,-84.10909685,12
20.00000572,332.175,-53.97000236,12
20.00000572,331.5875,-62.01000099,12
20.00000572,331.4431818,-63.47727446,12
20.00000572,333.625,-34.20000229,12
20.00000572,333.625,-33.60000229,12
20.00000572,332.275,-51.88500157,12
20.00000572,334.075,-25.44000168,12
20.00000572,338.125,29.01000042,12
20.00000572,338.1136364,27.95454632,12
20.00000572,338,25.50000191,12
20.00000572,332.25,-54.30000305,12
20.00000572,332.1363636,-57.57272894,12
20.00000572,332.125,-55.20000153,12
20.00000572,334.825,-15.34500084,12
20.00000572,333.3863636,-36.60000263,12
20.00000572,331.8,-59.22000122,12
20.00000572,333.3181818,-37.37727321,12
20.00000572,333.3,-36.21000118,12
20.00000572,332.125,-52.71000099,12
20.00000572,332.3068182,-48.94091034,12
20.00000572,332.4,-47.97000199,12
20.00000572,331.9090909,-54.45000146,12
20.00000572,331.375,-60.97500038,12
20.00000572,332.1875,-49.5,12
20.00000572,333.25,-34.5,12
20.00000572,334.375,-16.95000076,12
20.00000572,332.5795455,-42.72272838,12
20.00000572,331.475,-57.64500236,12
20.00000572,332.3625,-43.68000055,12
20.00000572,334.7045455,-10.09090935,12
20.00000572,333.325,-32.52000084,12
20.00000572,334.3977273,-15.73636436,12
20.00000572,337.475,24.10500087,12
20.00000572,333.8625,-25.12500153,12
20.00000572,333.75,-27.15000153,12
20.00000572,338.375,36.15000153,12
20.00000572,335.75,-3.300000191,12
20.00000572,334.2727273,-23.07272833,12
20.00000572,334.125,-25.1850008,12
20.00000572,333.3068182,-35.87727287,12
20.00000572,332.725,-44.37000122,12
20.00000572,332.4431818,-46.77272936,12
20.00000572,331.9375,-54.24000282,12
20.00000572,331.575,-58.87500305,12
20.00000572,331.5,-59.55000305,12
20.00000572,334.325,-18.48000098,12
20.00000572,332.8068182,-41.18182096,12
20.00000572,331.9375,-52.80000305,12
20.00000572,332.6875,-40.50000191,12
20.00000572,332.8863636,-37.85454733,12
20.00000572,332,-50.34000168,12
20.00000572,332.0454545,-48.28636412,12
20.00000572,333.8875,-23.42999954,12
20.00000572,336.95,19.05000096,12
20.00000572,334.5,-15.60000038,12
20.00000572,333.85,-24.81000137,12
20.00000572,333.2954545,-32.41363838,12
20.00000572,333.5,-30.55500088,12
20.00000572,333.4625,-31.7700018,12
20.00000572,333.5340909,-28.74545513,12
20.00000572,337.625,25.80000114,12
20.00000572,337.625,25.50000191,12
20.00000572,337.7386364,24.27272884,12
20.00000572,337.975,26.5800005,12
20.00000572,337.55,19.29000072,12
20.00000572,334.1944444,-26.35000102,12
20.00000572,333.05,-41.43000031,12
20.00000572,332.7272727,-46.69090964,12
20.00000572,332.625,-46.6650013,12
20.00000572,331.925,-55.45500259,12
20.00000572,331.7045455,-58.88182172,12
20.00000572,332.8,-41.58000221,12
20.00000572,333.425,-32.37000046,12
20.00000572,333.1704545,-35.6318186,12
20.00000572,333,-37.20000076,12
20.00000572,333.5625,-31.35000134,12
20.00000572,333.6704545,-29.10000159,12
20.00000572,334.975,-10.38000107,12
20.00000572,336.9772727,16.99091027,12
20.00000572,335.175,-9.405000067,12
20.00000572,334.125,-24.04500046,12
20.00000572,333.8522727,-27.91363768,12
20.00000572,334.05,-25.26000023,12
20.00000572,337.7045455,24.92727436,12
20.00000572,337.5,22.35000038,12
20.00000572,337,13.35000038,12
20.00000572,334.8181818,-18.1363652,12
20.00000572,334.25,-25.50000191,12
20.00000572,335.875,-5.400000095,12
20.00000572,337.125,14.5090909,12
20.00000572,340.4,58.89000206,12
20.00000572,340.3,54.82500229,12
20.00000572,338.5113636,28.81363678,12
20.00000572,337.025,7.05,12
20.00000572,336.75,3,12
20.00000572,332.1125,-59.17500153,12
20.00000572,330.4,-83.26500473,12
20.00000572,329.3181818,-96.32727883,12
20.00000572,330.05,-83.22000427,12
20.00000572,330.6818182,-73.11818487,12
20.00000572,331.1875,-65.55000305,12
20.00000572,331.3522727,-63.02727509,12
20.00000572,331.6477273,-58.44545608,12
20.00000572,333.45,-32.10000153,12
20.00000572,334.5,-17.40000153,12
20.00000572,332.65,-43.3950016,12
20.00000572,333.1363636,-36.4909094,12
20.00000572,333.375,-33.78000106,12
20.00000572,333.125,-38.01818258,12
20.00000572,334.45,-18.51000066,12
20.00000572,336.3625,9.435000371,12
20.00000572,337.3863636,22.73181932,12
20.00000572,337.5,22.05000114,12
20.00000572,338.625,36.30000305,12
20.00000572,338.3977273,30.98181915,12
20.00000572,337.25,14.65500059,12
20.00000572,338.025,24.51000108,12
20.00000572,337.8181818,20.76818328,12
20.00000572,337.45,15.45000076,12
20.00000572,337.2840909,12.21818239,12
20.00000572,336.9,5.625000238,12
20.00000572,336.05,-5.879999971,12
20.00000572,335.6704545,-11.65909151,12
20.00000572,335.8125,-9.52500057,12
20.00000572,335.99,-6.372000199,12
20.00000572,335.965,-6.552000218,12
20.00000572,335.94,-6.732000237,12
20.00000572,335.915,-6.912000256,12
20.00000572,335.89,-7.092000275,12
20.00000572,335.8946078,-7.070588514,12
20.00000572,335.9436275,-6.747059083,12
20.00000572,335.9926471,-6.423529653,12
20.00000572,336.0416667,-6.100000223,12
20.00000572,336.0906863,-5.776470792,12
20.00000572,336.14,-5.289000182,12
20.00000572,336.19,-4.419000154,12
20.00000572,336.24,-3.549000125,12
20.00000572,336.29,-2.679000097,12
20.00000572,336.34,-1.809000068,12
20.00000572,336.3823529,-1.200000048,12
20.00000572,336.4068627,-1.200000048,12
20.00000572,336.4313725,-1.200000048,12
20.00000572,336.4558824,-1.200000048,12
20.00000572,336.4803922,-1.200000048,12
20.00000572,336.5,-1.200000048,12
20.00000572,335.025,-24.1650013,12
20.00000572,333.025,-49.17000236,12
20.00000572,331.3863636,-69.95455031,12
20.00000572,330.625,-80.61000214,12
20.00000572,329.9204545,-89.87727704,12
20.00000572,329.2375,-97.29000325,12
20.00000572,331.2375,-67.56000443,12
20.00000572,330.2727273,-80.31818459,12
20.00000572,333,-40.5,12
20.00000572,335.375,-7.200000286,12
20.00000572,335.2638889,-8.00000037,12
20.00000572,336.0375,-0.810000038,12
20.00000572,337.25,18.09000034,12
20.00000572,337.6818182,22.6772728,12
20.00000572,336.45,3.089999962,12
20.00000572,334.125,-29.65909314,12
20.00000572,332.5875,-48.97500305,12
20.00000572,334.525,-20.98500118,12
20.00000572,335.1022727,-13.74545566,12
20.00000572,334.875,-17.40000153,12
20.00000572,332.8863636,-45.40909437,12
20.00000572,333.375,-37.4250021,12
20.00000572,336.0795455,-0.39545458,12
20.00000572,337.075,26.85000038,12
20.00000572,336.25,-1.589999674,12
20.00000572,337.9625,22.99500141,12
20.00000572,337.2,11.61000051,12
20.00000572,335.5909091,-12.38181903,12
20.00000572,335.1,-16.71000061,12
20.00000572,333.5,-37.95000076,12
19.60784912,335.625,-10.80000019,12
19.60784912,334.675,-23.34000034,12
19.60784912,334.125,-30.40909091,12
19.60784912,335.375,-12,12
19.60784912,332.375,-55.20000076,12
19.60784912,332.1477273,-56.15454899,12
19.60784912,331.1125,-69.61500587,12
19.60784912,330.2125,-81.36000061,12
19.60784912,332.9886364,-40.8954558,12
19.60784912,334.625,-16.41000061,12
19.60784912,337.2386364,17.7272729,12
19.60784912,335.325,-10.59000015,12
19.60784912,334.475,-21.09000091,12
19.60784912,336.6136364,8.618181404,12
19.60784912,337.6,21.57000046,12
19.60784912,337.7045455,21.17727349,12
19.60784912,337.875,22.65000057,12
19.60784912,337.9375,22.72500038,12
19.60784912,337.2613636,11.50909112,12
19.60784912,336.375,-1.5,12
19.60784912,334.3636364,-28.80000149,12
19.60784912,333.6,-39.24000168,12
19.60784912,333.2375,-43.42500295,12
19.60784912,334.6363636,-22.1727288,12
19.60784912,333.0227273,-45.00000277,12
19.60784912,333.1125,-43.75500145,12
19.60784912,332.8,-47.29500084,12
19.60784912,331.2045455,-67.63636503,12
19.60784912,333.25,-37.5,12
19.60784912,335.375,-8.100000381,12
19.60784912,333.734375,-33.30000139,12
19.60784912,332.7125,-44.73000221,12
19.60784912,334.3125,-25.08000125,12
19.60784912,335.0113636,-13.47272795,12
19.60784912,331.825,-57.12000255,12
19.60784912,330.6363636,-72.36818487,12
19.60784912,331.9875,-52.90500145,12
19.60784912,332.8875,-39.96000023,12
19.60784912,336.0227273,3.272728488,12
19.60784912,335.875,0.72000008,12
19.60784912,334.625,-16.80000114,12
19.60784912,335.1875,-9.825000582,12
19.60784912,335.625,-4.575000108,12
19.60784912,334.1818182,-25.11818192,12
19.60784912,332.75,-45,12
19.60784912,332.6590909,-45.10909202,12
19.60784912,332.5375,-44.80500259,12
19.60784912,332.7375,-42.07500153,12
19.60784912,333.6477273,-29.80909205,12
19.60784912,335.375,-6.900000095,12
19.60784912,333.6363636,-30.51818362,12
19.60784912,333.1,-36.01500282,12
19.60784912,332.875,-40.26000099,12
19.60784912,332.8522727,-40.90909368,12
19.60784912,332.625,-42,12
19.60784912,337.875,30.90000153,12
19.60784912,337.875,28.1727288,12
19.60784912,338.325,31.68000221,12
19.60784912,338.0681818,28.90909195,12
19.60784912,337.5555556,20.73333443,12
19.60784912,337.5,19.80000114,12
19.60784912,336.3333333,2.050000098,12
19.60784912,337.5227273,18.06818239,12
19.60784912,338,24.13500023,12
19.60784912,337.9125,22.84500027,12
19.60784912,337.7159091,19.39090971,12
19.60784912,338.3,26.07000122,12
19.60784912,338.5454545,28.95000111,12
19.60784912,337.9375,19.20000076,12
19.60784912,337,5.550000368,12
19.60784912,336.5,-0.600000024,12
19.60784912,336.475,-2.040000152,12
19.60784912,337.2840909,9.600000553,12
19.60784912,336.4875,-0.71999998,12
19.60784912,334.9625,-22.39500027,12
19.60784912,335.1818182,-19.14545475,12
19.60784912,335.925,-11.0100008,12
19.60784912,335.1477273,-20.85000133,12
19.60784912,332.975,-50.77500305,12
19.60784912,332.9625,-49.51500282,12
19.60784912,334.875,-19.95000076,12
19.60784912,337.625,17.25,12
19.60784912,335.625,-12.30000019,12
19.60784912,332.5568182,-54.57273006,12
19.60784912,334.725,-22.21500168,12
19.60784912,334.4375,-26.6550005,12
19.60784912,333.0454545,-46.25454678,12
19.60784912,333.75,-34.56000061,12
19.60784912,334.6363636,-21.21818247,12
19.60784912,333.7375,-34.60500183,12
19.60784912,333.25,-41.85000229,12
19.60784912,332.375,-53.40000153,12
19.60784912,333.75,-32.62500191,12
19.60784912,333.5625,-35.25000191,12
19.60784912,333,-43.42500115,12
19.60784912,332.9659091,-42.90000118,12
19.60784912,334.375,-22.50000048,12
19.60784912,335.2840909,-10.44545458,12
19.60784912,335.3375,-8.789999772,12
19.60784912,337.9125,26.29500065,12
19.60784912,338,25.35000038,12
19.60784912,336.6,3.630000306,12
19.60784912,335.2045455,-15.64090954,12
19.60784912,333.825,-33.42000084,12
19.60784912,333.3125,-40.77000161,12
19.60784912,333.2159091,-42.08182023,12
19.60784912,337.875,23.10000038,12
19.60784912,337.75,22.35000038,12
19.60784912,337.8636364,20.30454583,12
19.60784912,336.075,-3.660000134,12
19.60784912,335.2,-16.5600007,12
19.60784912,334.5113636,-26.29090985,12
19.60784912,336.475,3.720000456,12
19.60784912,334.3636364,-25.93636565,12
19.60784912,333.375,-39.63000145,12
19.60784912,334.95,-18.45000076,12
19.60784912,334.4318182,-25.77272901,12
19.60784912,336.225,-0.630000688,12
19.60784912,336.1022727,-2.686364085,12
19.60784912,335.125,-17.02500057,12
18.82353592,335.625,-10.5,12
18.82353592,335.0454545,-18.19090999,12
18.82353592,335.5454545,-9.627273563,12
18.82353592,337.075,12.19500027,12
18.82353592,336.7875,6.6,12
18.82353592,336.8636364,7.281817871,12
18.82353592,334.25,-30.15000152,12
18.82353592,333.1590909,-43.02273005,12
18.82353592,332.8375,-48.43500138,12
18.82353592,334.05,-31.45499992,12
18.82353592,337.875,22.95000076,12
18.82353592,337.875,20.25,12
18.82353592,337.375,15.00000095,12
18.82353592,335.5568182,-12.95454623,12
18.82353592,333.8,-38.0250001,12
18.82353592,332.725,-51.70500068,12
18.82353592,332.625,-52.58182144,12
18.82353592,334.225,-26.58000107,12
18.82353592,333.7159091,-34.71818247,12
18.82353592,333.9,-32.1150013,12
18.82353592,334.125,-28.65000153,12
18.82353592,333.1931818,-40.66363907,12
18.82353592,334.4,-23.46000214,12
18.82353592,333.8181818,-31.99091131,12
18.82353592,333.875,-30.60000134,12
18.82353592,334.5625,-20.92500067,12
18.82353592,334.6818182,-19.11818227,12
18.82353592,333.95,-28.98000107,12
18.82353592,335.2840909,-10.78636447,12
18.82353592,337.2625,15.81000025,12.15
18.82353592,336.125,-1.200000048,12.5
18.82353592,333.4545455,-38.10000264,12.5
18.82353592,334.125,-28.53000145,12.5
18.82353592,334.625,-19.40454639,12.5
18.82353592,334.7125,-19.81500006,12.5
18.82353592,335.3863636,-10.74545513,12.5
18.82353592,334.25,-26.70000076,12.5
18.82353592,335.9090909,-2.536363775,12.5
18.82353592,337.5,20.10000038,12.5
18.82353592,335.5,-8.400000572,12.5
18.82353592,335.6136364,-8.945454597,12.5
18.82353592,334.2916667,-27.13333469,12.5
18.82353592,333.3375,-37.77000084,12.5
18.82353592,337.0340909,12.35454594,12.5
18.82353592,337.675,20.94000015,12.5
18.82353592,337.9886364,22.97727273,12.5
18.82353592,339.2625,39.33000107,12.5
18.82353592,339.225,38.44500046,12.5
18.82353592,338.0454545,22.17272776,12.5
18.82353592,336.975,5.880000304,12.5
18.82353592,336.4642857,-1.285714286,12.5
18.82353592,336.245,-3.174000015,12.5
18.82353592,336.22,-4.044000091,12.5
18.82353592,336.195,-4.914000168,12.5
18.82353592,336.17,-5.784000244,12.5
18.82353592,336.145,-6.65400032,12.5
18.82353592,336.125,-7.350000381,12.5
18.82353592,336.125,-7.350000381,12.5
18.82353592,336.125,-7.350000381,12.5
18.82353592,336.125,-7.350000381,12.5
18.82353592,335.8875,-8.625000239,12.5
18.82353592,334.8181818,-24.80454688,12.5
18.82353592,334.25,-31.35000038,12.5
18.82353592,333.875,-36.90000153,12.5
18.82353592,333.4204545,-40.99091062,12.5
18.82353592,333.15,-44.2350029,12.5
18.82353592,333.0125,-47.65500031,12.5
18.82353592,332.8875,-46.92000274,12.5
18.82353592,334,-32.80909209,12.5
18.82353592,335.35,-11.70000038,12.5
18.82353592,335.45,-12.13500075,12.5
18.82353592,335.025,-17.82000055,12.5
18.82353592,336.1875,-0.34499998,12.5
18.82353592,335.1590909,-16.73181933,12.5
18.82353592,333.5,-40.74000168,12.5
18.82353592,332.3181818,-55.09091186,12.5
18.82353592,331.625,-63.00000191,12.5
18.82353592,334.375,-23.09999943,12.5
18.82353592,337.3068182,18.02727369,12.5
18.82353592,337.375,17.70000076,12.5
18.82353592,334.1590909,-29.31818373,12.5
18.82353592,333.4,-38.98500157,12.5
18.82353592,331.625,-62.56500053,12.5
